"","Identifier.1","Identifier.2","Compounds.Result.Name","Is.Ref._","Ref..Name","Sample.Dilution","Start","End","Rt","Width","Area.All","Ampl..44","Ampl..45","d.13C.12C","R.13C.12C","Date","Time","AT..13C.12C","FileHeader..Filename"
"6170","12.09.2","2.5 ul","16:0",0,"CSU CO2",0,1186.9,1213.5,1194.6,26.5,25.569,3368,4882,251.095,0.0139875,"05/09/17","15:21:08",1.379454,"12_09_2_Acquisition_2_5 ul-0000.dxf"
"6175","12.09.2","2.5 ul","i17:0",0,"CSU CO2",0,1296.6,1307.3,1302.3,10.7,3.733,592,695,-31.2,0.0108314,"05/09/17","15:21:08",1.071532,"12_09_2_Acquisition_2_5 ul-0000.dxf"
"6176","12.09.2","2.5 ul","17:0cy",0,"CSU CO2",0,1307.3,1325.9,1312.3,18.6,7.34,1015,1250,14.695,0.0113445,"05/09/17","15:21:08",1.121724,"12_09_2_Acquisition_2_5 ul-0000.dxf"
"6180","12.09.2","2.5 ul","17:0",0,"CSU CO2",0,1382.5,1404.1,1391.1,21.5,5.517,702,851,2.45,0.0112076,"05/09/17","15:21:08",1.108337,"12_09_2_Acquisition_2_5 ul-0000.dxf"
"6187","12.09.2","2.5 ul","18:0",0,"CSU CO2",0,1572.9,1588.4,1578.2,15.5,5.454,673,1053,314.855,0.0147003,"05/09/17","15:21:08",1.448737,"12_09_2_Acquisition_2_5 ul-0000.dxf"
"6197","12.09.2","2.5 ul","19:0cy",0,"CSU CO2",0,1823.3,1853.2,1841.9,29.9,27.9,2916,3508,7.153,0.0112602,"05/09/17","15:21:08",1.113479,"12_09_2_Acquisition_2_5 ul-0000.dxf"
"6198","12.09.2","2.5 ul","19:0",0,"CSU CO2",0,1853.2,1891.9,1861.6,38.7,13.434,1349,1585,-26.74,0.0108812,"05/09/17","15:21:08",1.076411,"12_09_2_Acquisition_2_5 ul-0000.dxf"
"6200","12.09.2","2.5 ul","20:5n3",0,"CSU CO2",0,1987,2010.8,1995.9,23.8,0.933,82,97,-18.584,0.0109724,"05/09/17","15:21:08",1.085334,"12_09_2_Acquisition_2_5 ul-0000.dxf"
"6224","52.4.1","2.5 ul","12:0",0,"CSU CO2",0,682,708.3,686.8,26.3,15.317,2859,3371,-30.726,0.0108367,"05/09/17","16:35:20",1.07205,"52_4_1_Acquisition_2_5 ul-0000.dxf"
"6236","52.4.1","2.5 ul","14:0",0,"CSU CO2",0,880.1,890.3,883.9,10.2,1.567,253,306,-5.138,0.0111228,"05/09/17","16:35:20",1.10004,"52_4_1_Acquisition_2_5 ul-0000.dxf"
"6240","52.4.1","2.5 ul","a15:0",0,"CSU CO2",0,945.7,976.9,968.1,31.1,24.677,3684,4414,-12.199,0.0110438,"05/09/17","16:35:20",1.092318,"52_4_1_Acquisition_2_5 ul-0000.dxf"
"6244","52.4.1","2.5 ul","15:0",0,"CSU CO2",0,1018.7,1037.7,1022.8,19,2.776,298,358,-16.679,0.0109937,"05/09/17","16:35:20",1.087418,"52_4_1_Acquisition_2_5 ul-0000.dxf"
"6248","52.4.1","2.5 ul","16:1n9/i16:0",0,"CSU CO2",0,1158.5,1174.4,1163.7,15.9,3.14,415,550,89.508,0.0121809,"05/09/17","16:35:20",1.203433,"52_4_1_Acquisition_2_5 ul-0000.dxf"
"6250","52.4.1","2.5 ul","16:0",0,"CSU CO2",0,1187.3,1217.2,1195.5,29.9,29.994,3875,4662,-1.423,0.0111643,"05/09/17","16:35:20",1.104103,"52_4_1_Acquisition_2_5 ul-0000.dxf"
"6257","52.4.1","2.5 ul","i17:0",0,"CSU CO2",0,1298.1,1306.7,1300.4,8.6,2.286,346,407,-32.572,0.010816,"05/09/17","16:35:20",1.070031,"52_4_1_Acquisition_2_5 ul-0000.dxf"
"6258","52.4.1","2.5 ul","17:0cy",0,"CSU CO2",0,1306.7,1326.3,1312.7,19.6,8.985,1253,1496,-16.852,0.0109918,"05/09/17","16:35:20",1.087228,"52_4_1_Acquisition_2_5 ul-0000.dxf"
"6262","52.4.1","2.5 ul","17:0",0,"CSU CO2",0,1383,1404.9,1392.6,21.9,7.513,956,1127,-27.83,0.0108691,"05/09/17","16:35:20",1.075219,"52_4_1_Acquisition_2_5 ul-0000.dxf"
"6268","52.4.1","2.5 ul","18:0",0,"CSU CO2",0,1573.4,1589.2,1579,15.9,7.102,892,1084,2.443,0.0112075,"05/09/17","16:35:20",1.10833,"52_4_1_Acquisition_2_5 ul-0000.dxf"
"6275","52.4.1","2.5 ul","19:0cy",0,"CSU CO2",0,1822.5,1854.7,1844.2,32.2,38.337,3742,4356,-32.15,0.0108208,"05/09/17","16:35:20",1.070492,"52_4_1_Acquisition_2_5 ul-0000.dxf"
"6276","52.4.1","2.5 ul","19:0",0,"CSU CO2",0,1854.7,1902.9,1862.6,48.3,16.143,1528,1790,-32.864,0.0108128,"05/09/17","16:35:20",1.069711,"52_4_1_Acquisition_2_5 ul-0000.dxf"
"6311","18.5.3","2.5 ul","12:0",0,"CSU CO2",0,682,708.7,687,26.8,23.389,4484,5270,-30.118,0.0108435,"05/11/17","15:02:38",1.072716,"18_5_3_Acquisition_205 ul-0000.dxf"
"6324","18.5.3","2.5 ul","14:0",0,"CSU CO2",0,880.5,889.9,884.3,9.4,2.473,407,484,-19.296,0.0109645,"05/11/17","15:02:38",1.084555,"18_5_3_Acquisition_205 ul-0000.dxf"
"6332","18.5.3","2.5 ul","a15:0",0,"CSU CO2",0,958.1,977.5,968.1,19.4,40.611,5537,6556,-22.289,0.010931,"05/11/17","15:02:38",1.081281,"18_5_3_Acquisition_205 ul-0000.dxf"
"6336","18.5.3","2.5 ul","15:0",0,"CSU CO2",0,1019.5,1038.3,1023.7,18.8,4.894,528,625,-22.323,0.0109306,"05/11/17","15:02:38",1.081244,"18_5_3_Acquisition_205 ul-0000.dxf"
"6346","18.5.3","2.5 ul","16:1n9/i16:0",0,"CSU CO2",0,1159.5,1176,1164.8,16.5,5.196,653,802,12.39,0.0113187,"05/11/17","15:02:38",1.119204,"18_5_3_Acquisition_205 ul-0000.dxf"
"6348","18.5.3","2.5 ul","16:0",0,"CSU CO2",0,1188.2,1218.9,1196.7,30.7,53.494,6802,8001,-21.604,0.0109387,"05/11/17","15:02:38",1.082031,"18_5_3_Acquisition_205 ul-0000.dxf"
"6353","18.5.3","2.5 ul","i17:0",0,"CSU CO2",0,1297.9,1308.5,1303.5,10.7,5.906,928,1086,-32.358,0.0108184,"05/11/17","15:02:38",1.070265,"18_5_3_Acquisition_205 ul-0000.dxf"
"6354","18.5.3","2.5 ul","17:0cy",0,"CSU CO2",0,1308.5,1327.4,1313.6,18.8,11.789,1612,1899,-27.285,0.0108752,"05/11/17","15:02:38",1.075816,"18_5_3_Acquisition_205 ul-0000.dxf"
"6358","18.5.3","2.5 ul","17:0",0,"CSU CO2",0,1384.4,1425.4,1392.6,41,9.497,1122,1314,-31.888,0.0108237,"05/11/17","15:02:38",1.070779,"18_5_3_Acquisition_205 ul-0000.dxf"
"6366","18.5.3","2.5 ul","18:0",0,"CSU CO2",0,1575,1591.3,1580.5,16.3,12.725,1521,1804,-20.185,0.0109545,"05/11/17","15:02:38",1.083583,"18_5_3_Acquisition_205 ul-0000.dxf"
"6377","18.5.3","2.5 ul","19:0cy",0,"CSU CO2",0,1824.6,1855.1,1843.8,30.5,51.257,5242,6071,-34.727,0.0107919,"05/11/17","15:02:38",1.067672,"18_5_3_Acquisition_205 ul-0000.dxf"
"6378","18.5.3","2.5 ul","19:0",0,"CSU CO2",0,1855.1,1895,1862.8,39.9,21.567,2133,2489,-31.721,0.0108256,"05/11/17","15:02:38",1.070962,"18_5_3_Acquisition_205 ul-0000.dxf"
"6380","18.5.3","2.5 ul","20:4n6",0,"CSU CO2",0,1956.4,1980.3,1970.9,23.8,1.037,71,83,-40.288,0.0107298,"05/11/17","15:02:38",1.061586,"18_5_3_Acquisition_205 ul-0000.dxf"
"6381","18.5.3","2.5 ul","20:5n3",0,"CSU CO2",0,1988.2,2006.8,1997.4,18.6,1.295,124,143,-35.948,0.0107783,"05/11/17","15:02:38",1.066336,"18_5_3_Acquisition_205 ul-0000.dxf"
"6418","37.4.2","2.5 ul","12:0",0,"CSU CO2",0,682,699.3,686.8,17.3,22.236,4405,5160,-43.481,0.0106941,"05/11/17","16:17:59",1.058092,"37_4_2_Acquisition_2_5 ul-0000.dxf"
"6432","37.4.2","2.5 ul","14:0",0,"CSU CO2",0,880.7,889.9,884.3,9.2,3.628,604,719,-18.251,0.0109761,"05/11/17","16:17:59",1.085698,"37_4_2_Acquisition_2_5 ul-0000.dxf"
"6440","37.4.2","2.5 ul","a15:0",0,"CSU CO2",0,958.9,977.9,969.1,19,62.491,8510,10053,-20.469,0.0109514,"05/11/17","16:17:59",1.083272,"37_4_2_Acquisition_2_5 ul-0000.dxf"
"6444","37.4.2","2.5 ul","15:0",0,"CSU CO2",0,1019.7,1038.1,1023.7,18.4,6.488,679,803,-24.619,0.0109049,"05/11/17","16:17:59",1.078731,"37_4_2_Acquisition_2_5 ul-0000.dxf"
"6454","37.4.2","2.5 ul","16:1n9/i16:0",0,"CSU CO2",0,1159.7,1176,1165,16.3,6.467,812,999,13.777,0.0113342,"05/11/17","16:17:59",1.12072,"37_4_2_Acquisition_2_5 ul-0000.dxf"
"6456","37.4.2","2.5 ul","16:0",0,"CSU CO2",0,1188.2,1219.1,1197.6,30.9,68.148,8105,9552,-17.791,0.0109813,"05/11/17","16:17:59",1.086202,"37_4_2_Acquisition_2_5 ul-0000.dxf"
"6460","37.4.2","2.5 ul","i17:0",0,"CSU CO2",0,1283.1,1298.9,1287.6,15.9,12.006,1381,1624,-27.534,0.0108724,"05/11/17","16:17:59",1.075543,"37_4_2_Acquisition_2_5 ul-0000.dxf"
"6462","37.4.2","2.5 ul","17:0cy",0,"CSU CO2",0,1308.8,1327.8,1314.6,19,19.314,2528,2990,-18.729,0.0109708,"05/11/17","16:17:59",1.085176,"37_4_2_Acquisition_2_5 ul-0000.dxf"
"6466","37.4.2","2.5 ul","17:0",0,"CSU CO2",0,1384.4,1421.4,1393.6,37,16.106,1898,2222,-30.32,0.0108412,"05/11/17","16:17:59",1.072495,"37_4_2_Acquisition_2_5 ul-0000.dxf"
"6474","37.4.2","2.5 ul","18:0",0,"CSU CO2",0,1575.4,1591.1,1580.9,15.7,13.891,1689,2013,-13.387,0.0110305,"05/11/17","16:17:59",1.091018,"37_4_2_Acquisition_2_5 ul-0000.dxf"
"6485","37.4.2","2.5 ul","19:0cy",0,"CSU CO2",0,1824.8,1856.5,1846.3,31.8,67.101,6272,7253,-33.654,0.0108039,"05/11/17","16:17:59",1.068846,"37_4_2_Acquisition_2_5 ul-0000.dxf"
"6486","37.4.2","2.5 ul","19:0",0,"CSU CO2",0,1856.5,1895.4,1863.9,38.9,22.886,2212,2579,-32.322,0.0108188,"05/11/17","16:17:59",1.070304,"37_4_2_Acquisition_2_5 ul-0000.dxf"
"6491","37.4.2","2.5 ul","20:4n6",0,"CSU CO2",0,1966.9,1988.2,1971.5,21.3,1.342,109,127,-33.379,0.010807,"05/11/17","16:17:59",1.069148,"37_4_2_Acquisition_2_5 ul-0000.dxf"
"6492","37.4.2","2.5 ul","20:5n3",0,"CSU CO2",0,1989.3,2007.4,1997.8,18.2,1.384,136,158,-34.489,0.0107946,"05/11/17","16:17:59",1.067932,"37_4_2_Acquisition_2_5 ul-0000.dxf"
"6530","01.13.2","2.5 ul","12:0",0,"CSU CO2",0,682.2,701.6,686.8,19.4,22.532,4303,5041,-50.775,0.0106125,"05/11/17","17:39:29",1.050108,"01_13_2_Acquisition_2_5 ul-0000.dxf"
"6545","01.13.2","2.5 ul","14:0",0,"CSU CO2",0,880.5,889.5,884.3,9,2.888,420,521,17.481,0.0113756,"05/11/17","17:39:29",1.124769,"01_13_2_Acquisition_2_5 ul-0000.dxf"
"6553","01.13.2","2.5 ul","a15:0",0,"CSU CO2",0,957.8,977.7,967.7,19.9,49.538,6071,7451,7.656,0.0112658,"05/11/17","17:39:29",1.114029,"01_13_2_Acquisition_2_5 ul-0000.dxf"
"6557","01.13.2","2.5 ul","15:0",0,"CSU CO2",0,1019.7,1039.4,1024.1,19.6,5.305,492,591,-9.002,0.0110796,"05/11/17","17:39:29",1.095814,"01_13_2_Acquisition_2_5 ul-0000.dxf"
"6571","01.13.2","2.5 ul","16:1n9/i16:0",0,"CSU CO2",0,1160.2,1175.4,1164.8,15.3,2.445,356,844,957.27,0.0218827,"05/11/17","17:39:29",2.141408,"01_13_2_Acquisition_2_5 ul-0000.dxf"
"6573","01.13.2","2.5 ul","16:0",0,"CSU CO2",0,1188,1214.1,1195.3,26.1,31.755,4285,5651,103.591,0.0123384,"05/11/17","17:39:29",1.218798,"01_13_2_Acquisition_2_5 ul-0000.dxf"
"6579","01.13.2","2.5 ul","i17:0",0,"CSU CO2",0,1296.8,1309.4,1304.4,12.5,11.204,1696,1984,-24.938,0.0109014,"05/11/17","17:39:29",1.078383,"01_13_2_Acquisition_2_5 ul-0000.dxf"
"6580","01.13.2","2.5 ul","17:0cy",0,"CSU CO2",0,1309.4,1327.6,1313.6,18.2,10.547,1377,1742,50.189,0.0117413,"05/11/17","17:39:29",1.160506,"01_13_2_Acquisition_2_5 ul-0000.dxf"
"6584","01.13.2","2.5 ul","17:0",0,"CSU CO2",0,1384.4,1405.9,1392.8,21.5,9.311,1103,1308,-15.932,0.0110021,"05/11/17","17:39:29",1.088235,"01_13_2_Acquisition_2_5 ul-0000.dxf"
"6595","01.13.2","2.5 ul","18:0",0,"CSU CO2",0,1574,1590.1,1579.4,16.1,7.323,837,1081,73.693,0.0120041,"05/11/17","17:39:29",1.186171,"01_13_2_Acquisition_2_5 ul-0000.dxf"
"6606","01.13.2","2.5 ul","19:0cy",0,"CSU CO2",0,1825.2,1853.6,1842.1,28.4,32.807,3449,4011,-30.438,0.0108399,"05/11/17","17:39:29",1.072366,"01_13_2_Acquisition_2_5 ul-0000.dxf"
"6607","01.13.2","2.5 ul","19:0",0,"CSU CO2",0,1853.6,1882.3,1863,28.6,21.825,2124,2481,-30.585,0.0108383,"05/11/17","17:39:29",1.072205,"01_13_2_Acquisition_2_5 ul-0000.dxf"
"6612","01.13.2","2.5 ul","20:4n6",0,"CSU CO2",0,1955.2,1978.4,1963.3,23.2,1.252,91,107,-22.933,0.0109238,"05/11/17","17:39:29",1.080576,"01_13_2_Acquisition_2_5 ul-0000.dxf"
"6613","01.13.2","2.5 ul","20:5n3",0,"CSU CO2",0,1987.6,2024.4,1998,36.8,3.083,273,319,-27.948,0.0108677,"05/11/17","17:39:29",1.07509,"01_13_2_Acquisition_2_5 ul-0000.dxf"
"6659","55.11.2","2.5 ul","12:0",0,"CSU CO2",0,682.4,709.3,687.2,27,26.657,4925,5786,-30.448,0.0108398,"05/12/17","10:58:57",1.072355,"55_11_2_Acquisition_2_5 ul-0000.dxf"
"6672","55.11.2","2.5 ul","14:0",0,"CSU CO2",0,880.5,891.4,884.5,10.9,3.138,497,602,-3.161,0.0111449,"05/12/17","10:58:57",1.102202,"55_11_2_Acquisition_2_5 ul-0000.dxf"
"6677","55.11.2","2.5 ul","a15:0",0,"CSU CO2",0,945.9,977.7,969.1,31.8,50.435,7495,9001,-3.35,0.0111427,"05/12/17","10:58:57",1.101995,"55_11_2_Acquisition_2_5 ul-0000.dxf"
"6681","55.11.2","2.5 ul","15:0",0,"CSU CO2",0,1019.3,1039.1,1023.7,19.9,5.83,660,792,-13.179,0.0110329,"05/12/17","10:58:57",1.091246,"55_11_2_Acquisition_2_5 ul-0000.dxf"
"6688","55.11.2","2.5 ul","16:1n9/i16:0",0,"CSU CO2",0,1159.1,1175.6,1164.5,16.5,7.637,970,1264,70.347,0.0119667,"05/12/17","10:58:57",1.182518,"55_11_2_Acquisition_2_5 ul-0000.dxf"
"6690","55.11.2","2.5 ul","16:0",0,"CSU CO2",0,1188.4,1218.7,1197.2,30.3,65.621,8054,9584,-8.777,0.0110821,"05/12/17","10:58:57",1.096061,"55_11_2_Acquisition_2_5 ul-0000.dxf"
"6696","55.11.2","2.5 ul","i17:0",0,"CSU CO2",0,1293.7,1299.1,1294.8,5.4,3.28,646,761,-27.813,0.0108692,"05/12/17","10:58:57",1.075237,"55_11_2_Acquisition_2_5 ul-0000.dxf"
"6698","55.11.2","2.5 ul","17:0cy",0,"CSU CO2",0,1307.5,1327.4,1314,19.9,17.758,2457,2925,-17.578,0.0109837,"05/12/17","10:58:57",1.086435,"55_11_2_Acquisition_2_5 ul-0000.dxf"
"6702","55.11.2","2.5 ul","17:0",0,"CSU CO2",0,1384,1419.5,1393.2,35.5,13.887,1670,1965,-28.413,0.0108625,"05/12/17","10:58:57",1.074581,"55_11_2_Acquisition_2_5 ul-0000.dxf"
"6707","55.11.2","2.5 ul","18:0",0,"CSU CO2",0,1575.2,1590.5,1580.7,15.3,15.874,1977,2400,4.075,0.0112258,"05/12/17","10:58:57",1.110114,"55_11_2_Acquisition_2_5 ul-0000.dxf"
"6716","55.11.2","2.5 ul","19:0cy",0,"CSU CO2",0,1822.9,1856.3,1846.1,33.4,77.63,7187,8331,-32.033,0.0108221,"05/12/17","10:58:57",1.07062,"55_11_2_Acquisition_2_5 ul-0000.dxf"
"6717","55.11.2","2.5 ul","19:0",0,"CSU CO2",0,1856.3,1904.8,1863.4,48.5,26.038,2483,2901,-32.649,0.0108152,"05/12/17","10:58:57",1.069946,"55_11_2_Acquisition_2_5 ul-0000.dxf"
"6720","55.11.2","2.5 ul","20:4n6",0,"CSU CO2",0,1966.5,1980.7,1970.9,14.2,0.628,60,70,-33.25,0.0108085,"05/12/17","10:58:57",1.069288,"55_11_2_Acquisition_2_5 ul-0000.dxf"
"6721","55.11.2","2.5 ul","20:5n3",0,"CSU CO2",0,1989.9,2004.9,1996.2,15,0.396,40,47,-32.403,0.0108179,"05/12/17","10:58:57",1.070215,"55_11_2_Acquisition_2_5 ul-0000.dxf"
"6760","48.01.3","2.5 ul","12:0",0,"CSU CO2",0,682.4,701.6,687,19.2,22.727,4430,5196,-29.68,0.0108484,"05/12/17","12:37:51",1.073195,"48_01_3_Acquisition_2_5 ul-0000.dxf"
"6775","48.01.3","2.5 ul","14:0",0,"CSU CO2",0,880.3,890.3,884.7,10,4.647,716,851,-19.945,0.0109572,"05/12/17","12:37:51",1.083845,"48_01_3_Acquisition_2_5 ul-0000.dxf"
"6783","48.01.3","2.5 ul","a15:0",0,"CSU CO2",0,958.5,978.3,969.1,19.9,64.204,8126,9600,-21.279,0.0109423,"05/12/17","12:37:51",1.082386,"48_01_3_Acquisition_2_5 ul-0000.dxf"
"6787","48.01.3","2.5 ul","15:0",0,"CSU CO2",0,1019.7,1040.2,1024.3,20.5,7.354,778,920,-23.707,0.0109151,"05/12/17","12:37:51",1.079729,"48_01_3_Acquisition_2_5 ul-0000.dxf"
"6797","48.01.3","2.5 ul","16:1n9/i16:0",0,"CSU CO2",0,1160.2,1176.7,1165.6,16.5,7.922,1029,1282,30.06,0.0115163,"05/12/17","12:37:51",1.138517,"48_01_3_Acquisition_2_5 ul-0000.dxf"
"6799","48.01.3","2.5 ul","16:0",0,"CSU CO2",0,1188.8,1220.8,1198.4,32,71.754,8341,9849,-12.767,0.0110375,"05/12/17","12:37:51",1.091696,"48_01_3_Acquisition_2_5 ul-0000.dxf"
"6806","48.01.3","2.5 ul","17:0cy",0,"CSU CO2",0,1310.2,1328.4,1315,18.2,16.667,2117,2496,-22.389,0.0109299,"05/12/17","12:37:51",1.081171,"48_01_3_Acquisition_2_5 ul-0000.dxf"
"6810","48.01.3","2.5 ul","17:0",0,"CSU CO2",0,1385.5,1415.6,1393.8,30.1,12.276,1370,1604,-28.66,0.0108598,"05/12/17","12:37:51",1.074311,"48_01_3_Acquisition_2_5 ul-0000.dxf"
"6820","48.01.3","2.5 ul","18:0",0,"CSU CO2",0,1576.5,1592.4,1582.1,15.9,17.294,2046,2445,-8.01,0.0110906,"05/12/17","12:37:51",1.0969,"48_01_3_Acquisition_2_5 ul-0000.dxf"
"6832","48.01.3","2.5 ul","19:0cy",0,"CSU CO2",0,1826,1857.4,1846.9,31.4,72.254,6559,7577,-33.353,0.0108073,"05/12/17","12:37:51",1.069176,"48_01_3_Acquisition_2_5 ul-0000.dxf"
"6833","48.01.3","2.5 ul","19:0",0,"CSU CO2",0,1857.4,1883.1,1864.3,25.7,20.847,2138,2494,-32.267,0.0108195,"05/12/17","12:37:51",1.070364,"48_01_3_Acquisition_2_5 ul-0000.dxf"
"6839","48.01.3","2.5 ul","20:4n6",0,"CSU CO2",0,1956.9,1980.9,1971.7,24,1.702,122,146,-20.693,0.0109488,"05/12/17","12:37:51",1.083027,"48_01_3_Acquisition_2_5 ul-0000.dxf"
"6840","48.01.3","2.5 ul","20:5n3",0,"CSU CO2",0,1988.6,2008.1,1998.5,19.4,2.615,271,317,-27.828,0.0108691,"05/12/17","12:37:51",1.075221,"48_01_3_Acquisition_2_5 ul-0000.dxf"
"6885","22.7.2","2.5 ul","12:0",0,"CSU CO2",0,682,699.9,687,18,22.621,4421,5189,-29.427,0.0108512,"05/12/17","14:02:12",1.073472,"22_7_2_Acquisition_2_5 ul-0000.dxf"
"6899","22.7.2","2.5 ul","14:0",0,"CSU CO2",0,880.9,889.9,884.3,9,2.768,456,571,31.131,0.0115283,"05/12/17","14:02:12",1.139687,"22_7_2_Acquisition_2_5 ul-0000.dxf"
"6907","22.7.2","2.5 ul","a15:0",0,"CSU CO2",0,958.7,977.9,968.7,19.2,53.636,7289,8861,4.123,0.0112263,"05/12/17","14:02:12",1.110166,"22_7_2_Acquisition_2_5 ul-0000.dxf"
"6911","22.7.2","2.5 ul","15:0",0,"CSU CO2",0,1019.7,1038.3,1023.9,18.6,5.876,610,758,14.779,0.0113454,"05/12/17","14:02:12",1.121816,"22_7_2_Acquisition_2_5 ul-0000.dxf"
"6921","22.7.2","2.5 ul","16:1n9/i16:0",0,"CSU CO2",0,1159.9,1176,1165,16.1,5.916,747,1020,123.196,0.0125576,"05/12/17","14:02:12",1.240182,"22_7_2_Acquisition_2_5 ul-0000.dxf"
"6923","22.7.2","2.5 ul","16:0",0,"CSU CO2",0,1188.4,1218.9,1196.7,30.5,53.288,6695,9150,175.896,0.0131467,"05/12/17","14:02:12",1.297615,"22_7_2_Acquisition_2_5 ul-0000.dxf"
"6927","22.7.2","2.5 ul","i17:0",0,"CSU CO2",0,1282.6,1298.5,1287.2,15.9,9.952,1137,1342,-25.107,0.0108995,"05/12/17","14:02:12",1.078198,"22_7_2_Acquisition_2_5 ul-0000.dxf"
"6929","22.7.2","2.5 ul","17:0cy",0,"CSU CO2",0,1308.8,1327.6,1314.2,18.8,15.598,2131,2586,5.864,0.0112458,"05/12/17","14:02:12",1.11207,"22_7_2_Acquisition_2_5 ul-0000.dxf"
"6933","22.7.2","2.5 ul","17:0",0,"CSU CO2",0,1384.2,1406.4,1393.2,22.2,12.335,1569,1878,-7.753,0.0110935,"05/12/17","14:02:12",1.09718,"22_7_2_Acquisition_2_5 ul-0000.dxf"
"6944","22.7.2","2.5 ul","18:0",0,"CSU CO2",0,1575,1590.3,1580.2,15.3,10.482,1274,1856,222.556,0.0136684,"05/12/17","14:02:12",1.348412,"22_7_2_Acquisition_2_5 ul-0000.dxf"
"6955","22.7.2","2.5 ul","19:0cy",0,"CSU CO2",0,1824.2,1855.3,1844.6,31.1,55.328,5408,6416,-4.415,0.0111308,"05/12/17","14:02:12",1.100831,"22_7_2_Acquisition_2_5 ul-0000.dxf"
"6956","22.7.2","2.5 ul","19:0",0,"CSU CO2",0,1855.3,1894.4,1863.4,39.1,22.764,2220,2601,-26.866,0.0108798,"05/12/17","14:02:12",1.076274,"22_7_2_Acquisition_2_5 ul-0000.dxf"
"6961","22.7.2","2.5 ul","20:4n6",0,"CSU CO2",0,1967.3,1980.5,1971.3,13.2,0.799,83,100,-4.485,0.0111301,"05/12/17","14:02:12",1.100754,"22_7_2_Acquisition_2_5 ul-0000.dxf"
"6962","22.7.2","2.5 ul","20:5n3",0,"CSU CO2",0,1988.6,2030,1997.8,41.4,2.267,192,225,-22.458,0.0109291,"05/12/17","14:02:12",1.081097,"22_7_2_Acquisition_2_5 ul-0000.dxf"
"7005","11.6.3","2.5 ul","12:0",0,"CSU CO2",0,682.4,708.7,687,26.3,24.909,4636,5441,-29.832,0.0108467,"05/12/17","15:22:44",1.073029,"11_6_3_Acquisition_3 ul-0000.dxf"
"7020","11.6.3","2.5 ul","14:0",0,"CSU CO2",0,880.3,890.8,884.3,10.5,2.934,472,557,-26.883,0.0108796,"05/12/17","15:22:44",1.076256,"11_6_3_Acquisition_3 ul-0000.dxf"
"7025","11.6.3","2.5 ul","a15:0",0,"CSU CO2",0,945.9,977.1,968.3,31.1,40.757,6101,7146,-28.534,0.0108612,"05/12/17","15:22:44",1.074449,"11_6_3_Acquisition_3 ul-0000.dxf"
"7029","11.6.3","2.5 ul","15:0",0,"CSU CO2",0,1019.1,1038.1,1023.3,19,4.651,506,595,-28.36,0.0108631,"05/12/17","15:22:44",1.074639,"11_6_3_Acquisition_3 ul-0000.dxf"
"7037","11.6.3","2.5 ul","16:1n9/i16:0",0,"CSU CO2",0,1158.7,1175,1163.9,16.3,5.976,775,918,-23.118,0.0109217,"05/12/17","15:22:44",1.080374,"11_6_3_Acquisition_3 ul-0000.dxf"
"7039","11.6.3","2.5 ul","16:0",0,"CSU CO2",0,1187.7,1217.8,1196.3,30.1,55.572,7047,8240,-28.237,0.0108645,"05/12/17","15:22:44",1.074774,"11_6_3_Acquisition_3 ul-0000.dxf"
"7045","11.6.3","2.5 ul","i17:0",0,"CSU CO2",0,1292.2,1298.3,1294.8,6.1,3.28,568,665,-31.059,0.010833,"05/12/17","15:22:44",1.071686,"11_6_3_Acquisition_3 ul-0000.dxf"
"7047","11.6.3","2.5 ul","17:0cy",0,"CSU CO2",0,1306.9,1326.5,1312.9,19.6,13.521,1895,2226,-29.477,0.0108506,"05/12/17","15:22:44",1.073417,"11_6_3_Acquisition_3 ul-0000.dxf"
"7051","11.6.3","2.5 ul","17:0",0,"CSU CO2",0,1383.2,1405.1,1392.4,21.9,10.36,1314,1538,-31.786,0.0108248,"05/12/17","15:22:44",1.070891,"11_6_3_Acquisition_3 ul-0000.dxf"
"7057","11.6.3","2.5 ul","18:0",0,"CSU CO2",0,1574.2,1589.4,1579.6,15.3,12.79,1603,1881,-30.738,0.0108365,"05/12/17","15:22:44",1.072038,"11_6_3_Acquisition_3 ul-0000.dxf"
"7066","11.6.3","2.5 ul","19:0cy",0,"CSU CO2",0,1822.5,1855.5,1845.1,33,69.032,6539,7570,-32.364,0.0108184,"05/12/17","15:22:44",1.070258,"11_6_3_Acquisition_3 ul-0000.dxf"
"7067","11.6.3","2.5 ul","19:0",0,"CSU CO2",0,1855.5,1904,1862.6,48.5,23.9,2326,2713,-31.897,0.0108236,"05/12/17","15:22:44",1.070769,"11_6_3_Acquisition_3 ul-0000.dxf"
"7070","11.6.3","2.5 ul","20:4n6",0,"CSU CO2",0,1965.9,1980.5,1970.2,14.6,0.59,56,65,-38.458,0.0107502,"05/12/17","15:22:44",1.063589,"11_6_3_Acquisition_3 ul-0000.dxf"
"7071","11.6.3","2.5 ul","20:5n3",0,"CSU CO2",0,1989.1,2004.5,1995.5,15.5,0.391,41,48,-31.531,0.0108277,"05/12/17","15:22:44",1.07117,"11_6_3_Acquisition_3 ul-0000.dxf"
"7112","43.02.3","2.5 ul","12:0",0,"CSU CO2",0,683,719.4,687.2,36.4,23.491,3987,4699,-30.017,0.0108446,"05/15/17","13:04:29",1.072826,"43_02_3_Acquisition_2_5 ul-0000.dxf"
