Identifier 1,Identifier 2,Compounds Result Name,Is Ref _,Ref  Name,Sample Dilution,Start,End,Rt,Width,Area All,Ampl  44,Ampl  45,d 13C/12C,R 13C/12C,Date,Time,AT% 13C/12C,FileHeader: Filename,dry_soil_weight_g
01.05.3,3 ul,16:00,0,CSU CO2,0,1187.1,1217.8,1196.1,30.7,38.88,4585,5903,84.488,0.0121248,4/10/17,16:59:36,1.197955,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,,0,CSU CO2,0,1217.8,1234.1,1223.1,16.3,2.127,227,274,0.873,0.01119,4/10/17,16:59:36,1.106614,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,,0,CSU CO2,0,1239.8,1259.9,1246.7,20.1,1.169,118,142,-11.14,0.0110556,4/10/17,16:59:36,1.093476,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,,0,CSU CO2,0,1260.3,1281.8,1272.4,21.5,14.624,1661,1995,-12.503,0.0110404,4/10/17,16:59:36,1.091986,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,,0,CSU CO2,0,1281.8,1297.1,1286.2,15.3,6.231,694,823,-29.567,0.0108496,4/10/17,16:59:36,1.073318,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,i17:0,0,CSU CO2,0,1297.1,1307.7,1303.1,10.7,4.478,664,781,-32.868,0.0108127,4/10/17,16:59:36,1.069706,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,17:0cy,0,CSU CO2,0,1307.7,1326.5,1313.1,18.8,9.659,1259,1522,-7.906,0.0110918,4/10/17,16:59:36,1.097013,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,,0,CSU CO2,0,1326.5,1347.6,1332.6,21.1,4.357,594,719,-9.917,0.0110693,4/10/17,16:59:36,1.094814,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,17:01,0,CSU CO2,0,1347.6,1362.5,1352.9,14.8,0.403,64,81,61.566,0.0118685,4/10/17,16:59:36,1.172931,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,,0,CSU CO2,0,1363.1,1383.2,1371.7,20.1,3.431,426,555,72.877,0.011995,4/10/17,16:59:36,1.185281,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,17:00,0,CSU CO2,0,1383.2,1404.3,1392.1,21.1,7.109,855,1027,-12.531,0.0110401,4/10/17,16:59:36,1.091955,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,,0,CSU CO2,0,1404.3,1424.5,1406.8,20.3,0.779,81,96,-32.46,0.0108173,4/10/17,16:59:36,1.070153,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,,0,CSU CO2,0,1434.6,1446.3,1440.2,11.7,0.28,33,39,-41.658,0.0107145,4/10/17,16:59:36,1.060087,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,2OH 16:0,0,CSU CO2,0,1458.8,1482.9,1474.9,24,1.971,217,264,2.588,0.0112091,4/10/17,16:59:36,1.108488,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,,0,CSU CO2,0,1482.9,1497.3,1491.4,14.4,4.936,598,704,-29.846,0.0108465,4/10/17,16:59:36,1.073013,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,,0,CSU CO2,0,1507.9,1523.4,1515,15.5,2.793,334,393,-34.593,0.0107934,4/10/17,16:59:36,1.067819,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,18:3n6,0,CSU CO2,0,1523.4,1542.2,1527.4,18.8,0.806,95,116,2.656,0.0112099,4/10/17,16:59:36,1.108563,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,trans-18:1n9,0,CSU CO2,0,1551.8,1574.4,1567.3,22.6,10.936,1197,1468,49.735,0.0117362,4/10/17,16:59:36,1.16001,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,18:00,0,CSU CO2,0,1574.4,1590.9,1580.5,16.5,9.96,1176,1543,86.393,0.0121461,4/10/17,16:59:36,1.200033,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,,0,CSU CO2,0,1590.9,1597.4,1593.8,6.5,1.115,182,227,26.905,0.011481,4/10/17,16:59:36,1.135068,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,,0,CSU CO2,0,1597.4,1608.9,1602.2,11.5,2.372,281,339,-2.838,0.0111485,4/10/17,16:59:36,1.102556,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,,0,CSU CO2,0,1608.9,1641.5,1618.7,32.6,19.611,1720,2091,4.115,0.0112262,4/10/17,16:59:36,1.110158,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,,0,CSU CO2,0,1642.3,1664.1,1646.5,21.7,1.847,113,135,-18.428,0.0109742,4/10/17,16:59:36,1.085505,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,,0,CSU CO2,0,1675.3,1690.6,1679.9,15.3,0.367,40,48,-17.11,0.0109889,4/10/17,16:59:36,1.086946,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,,0,CSU CO2,0,1693.5,1727,1706.1,33.4,9.675,757,900,-21.309,0.010942,4/10/17,16:59:36,1.082353,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,,0,CSU CO2,0,1727.6,1740.1,1732.6,12.5,0.487,46,54,-33.191,0.0108091,4/10/17,16:59:36,1.069353,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,,0,CSU CO2,0,1740.8,1758.5,1748.7,17.8,1.986,224,264,-32.317,0.0108189,4/10/17,16:59:36,1.07031,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,,0,CSU CO2,0,1759.4,1775.7,1763.8,16.3,0.511,56,67,-21.126,0.010944,4/10/17,16:59:36,1.082554,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,,0,CSU CO2,0,1806.6,1822.5,1813.5,15.9,0.356,32,38,-26.729,0.0108814,4/10/17,16:59:36,1.076424,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,19:0cy,0,CSU CO2,0,1824.4,1854.9,1844.2,30.5,35.779,3447,4065,-20.159,0.0109548,4/10/17,16:59:36,1.083611,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,19:00,0,CSU CO2,0,1854.9,1892.7,1863,37.8,16.412,1562,1837,-30.499,0.0108392,4/10/17,16:59:36,1.072298,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,20:4n6,0,CSU CO2,0,1955.4,1980.1,1970.7,24.7,1.217,81,101,3.182,0.0112158,4/10/17,16:59:36,1.109138,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,20:5n3,0,CSU CO2,0,1988,2006.6,1997,18.6,1.141,113,134,-23.857,0.0109135,4/10/17,16:59:36,1.079566,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,20:02,0,CSU CO2,0,2045.7,2066.6,2057.6,20.9,0.715,54,67,71.699,0.0119818,4/10/17,16:59:36,1.183994,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,20:01,0,CSU CO2,0,2068.9,2098.6,2082.7,29.7,0.756,36,43,-11.306,0.0110538,4/10/17,16:59:36,1.093295,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,20:00,0,CSU CO2,0,2109,2133.1,2116.1,24,0.799,76,95,24.437,0.0114534,4/10/17,16:59:36,1.132371,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,,0,CSU CO2,0,2162.1,2192.6,2184.9,30.5,0.999,117,153,164.946,0.0130243,4/10/17,16:59:36,1.285687,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,,0,CSU CO2,0,2217.7,2234.6,2226.3,16.9,0.672,93,121,202.738,0.0134468,4/10/17,16:59:36,1.326843,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,,0,CSU CO2,0,2250.7,2265.1,2260.5,14.4,0.794,127,132,-240.126,0.0084955,4/10/17,16:59:36,0.842398,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,,0,CSU CO2,0,2265.1,2276.2,2271.4,11.1,0.803,80,97,-16.722,0.0109932,4/10/17,16:59:36,1.087371,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,,0,CSU CO2,0,2276.2,2285.6,2282.3,9.4,0.767,98,115,-35.981,0.0107779,4/10/17,16:59:36,1.0663,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,21:00,0,CSU CO2,0,2285.6,2294.2,2288.3,8.6,0.607,86,103,-20.029,0.0109563,4/10/17,16:59:36,1.083753,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,,0,CSU CO2,0,2294.2,2309.7,2302.6,15.5,0.65,52,60,-43.9,0.0106894,4/10/17,16:59:36,1.057634,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,,0,CSU CO2,0,2339.3,2356.7,2344.6,17.3,0.488,52,67,76.402,0.0120344,4/10/17,16:59:36,1.189128,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,22:2 and 22:1n9,0,CSU CO2,0,2358.6,2378.4,2374.4,19.9,0.734,66,78,-9.739,0.0110713,4/10/17,16:59:36,1.095008,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,22:00,0,CSU CO2,0,2383.9,2397.4,2387.6,13.6,0.955,122,161,78.791,0.0120611,4/10/17,16:59:36,1.191736,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,,0,CSU CO2,0,2405.8,2419.2,2410.8,13.4,0.853,142,168,-23.846,0.0109136,4/10/17,16:59:36,1.079578,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,,0,CSU CO2,0,2428.6,2438.6,2433.8,10,0.208,33,39,-30.461,0.0108396,4/10/17,16:59:36,1.07234,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,23:00,0,CSU CO2,0,2452,2478.7,2467.5,26.8,1.275,92,109,7.564,0.0112648,4/10/17,16:59:36,1.113928,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,,0,CSU CO2,0,2506.7,2520.3,2515.5,13.6,0.421,49,58,-31.036,0.0108332,4/10/17,16:59:36,1.071711,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,,0,CSU CO2,0,2520.3,2533.3,2527.4,13,0.98,95,111,-34.726,0.010792,4/10/17,16:59:36,1.067674,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,24:01:00,0,CSU CO2,0,2533.3,2548.8,2539.1,15.5,1.179,89,105,-31.151,0.0108319,4/10/17,16:59:36,1.071586,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,24:00:00,0,CSU CO2,0,2548.8,2560.5,2552.9,11.7,0.669,90,122,100.225,0.0123007,4/10/17,16:59:36,1.215127,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,,0,CSU CO2,0,2646.4,2666.2,2654.5,19.9,0.641,53,63,-37.583,0.01076,4/10/17,16:59:36,1.064547,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,,0,CSU CO2,0,2667.5,2673.9,2671,6.5,0.194,33,38,-44.722,0.0106802,4/10/17,16:59:36,1.056734,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,,0,CSU CO2,0,2716,2729.3,2719.7,13.4,0.235,34,41,-8.786,0.011082,4/10/17,16:59:36,1.096051,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,,0,CSU CO2,0,2736.4,2755.9,2748.6,19.4,0.503,47,55,-36.387,0.0107734,4/10/17,16:59:36,1.065856,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,,0,CSU CO2,0,2757.3,2765.1,2762.1,7.7,0.238,34,40,-32.365,0.0108184,4/10/17,16:59:36,1.070257,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,,0,CSU CO2,0,2786.4,2805.6,2805.6,19.2,0.742,47,56,-12.246,0.0110433,4/10/17,16:59:36,1.092266,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,,0,CSU CO2,0,2818.6,2830.5,2830.5,11.9,1.379,129,153,-22.568,0.0109279,4/10/17,16:59:36,1.080975,01_5_3_Acquisition_3 ul-0001.dxf,
01.05.3,3 ul,,0,CSU CO2,0,2878.8,2904.9,2902.4,26.1,5.633,310,368,-22.257,0.0109314,4/10/17,16:59:36,1.081316,01_5_3_Acquisition_3 ul-0001.dxf,
01.13.1,2.5 ul,,0,CSU CO2,0,641.2,653.5,646,12.3,0.245,48,56,-26.822,0.0108803,5/5/17,12:50:29,1.076322,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,,0,CSU CO2,0,655,676.1,661.7,21.1,1.122,100,118,-30.175,0.0108428,5/5/17,12:50:29,1.072653,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,12:00,0,CSU CO2,0,682,708.3,686.6,26.3,15.53,3028,3571,-31.013,0.0108335,5/5/17,12:50:29,1.071736,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,,0,CSU CO2,0,727.3,745.1,735.9,17.8,0.395,47,55,-28.565,0.0108608,5/5/17,12:50:29,1.074414,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,,0,CSU CO2,0,780.2,795.7,787.9,15.5,0.295,35,41,-31.821,0.0108244,5/5/17,12:50:29,1.070852,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,2OH 12:0,0,CSU CO2,0,796.3,807.2,801.1,10.9,0.428,63,75,-28.88,0.0108573,5/5/17,12:50:29,1.07407,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,,0,CSU CO2,0,813.8,819.7,817,5.9,0.162,32,38,-27.424,0.0108736,5/5/17,12:50:29,1.075663,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,,0,CSU CO2,0,824.9,832.4,828.5,7.5,0.289,53,62,-29.344,0.0108521,5/5/17,12:50:29,1.073563,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,3OH 13:0,0,CSU CO2,0,832.4,842.5,838.7,10,0.52,81,98,-7.218,0.0110995,5/5/17,12:50:29,1.097765,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,,0,CSU CO2,0,842.5,860.9,847.7,18.4,1.952,286,339,-27.527,0.0108724,5/5/17,12:50:29,1.07555,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,,0,CSU CO2,0,860.9,870.3,865.1,9.4,0.212,32,38,-27.188,0.0108762,5/5/17,12:50:29,1.075921,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,14:01,0,CSU CO2,0,870.3,879.9,875.5,9.6,0.461,71,85,-17.332,0.0109864,5/5/17,12:50:29,1.086704,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,14:00,0,CSU CO2,0,879.9,890.5,883.9,10.7,1.067,163,199,5.755,0.0112445,5/5/17,12:50:29,1.11195,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,,0,CSU CO2,0,890.5,895.6,891.6,5,0.19,46,55,-16.156,0.0109996,5/5/17,12:50:29,1.08799,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,,0,CSU CO2,0,895.6,907.7,898.9,12.1,0.308,42,50,-23.484,0.0109176,5/5/17,12:50:29,1.079973,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,,0,CSU CO2,0,945.7,957.4,952.4,11.7,0.376,47,55,-22.181,0.0109322,5/5/17,12:50:29,1.081399,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,a15:0,0,CSU CO2,0,957.4,976,967,18.6,15.64,2631,3162,-8.881,0.0110809,5/5/17,12:50:29,1.095946,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,,0,CSU CO2,0,976,995.9,979.8,19.9,4.695,689,834,-4.252,0.0111327,5/5/17,12:50:29,1.101009,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,,0,CSU CO2,0,996.9,1008.2,1002.4,11.3,0.428,44,53,-12.531,0.0110401,5/5/17,12:50:29,1.091954,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,15:01,0,CSU CO2,0,1008.6,1017.8,1013,9.2,0.498,79,93,-21.59,0.0109388,5/5/17,12:50:29,1.082046,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,15:00,0,CSU CO2,0,1017.8,1036.8,1022.6,19,1.627,178,214,-13.301,0.0110315,5/5/17,12:50:29,1.091112,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,,0,CSU CO2,0,1082.4,1096,1093.7,13.6,0.248,35,42,-25.217,0.0108983,5/5/17,12:50:29,1.078078,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,3OH 14:0,0,CSU CO2,0,1112.3,1137.2,1123.6,24.9,6.802,1013,1216,-12.758,0.0110376,5/5/17,12:50:29,1.091707,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,,0,CSU CO2,0,1147.4,1157.7,1154.1,10.2,0.483,63,76,3.01,0.0112139,5/5/17,12:50:29,1.10895,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,16:1n9/i16:0,0,CSU CO2,0,1157.7,1174,1162.7,16.3,2.254,294,439,223.851,0.0136829,5/5/17,12:50:29,1.34982,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,16:1w5,0,CSU CO2,0,1174,1186.3,1179.8,12.3,2.712,409,492,-3.955,0.011136,5/5/17,12:50:29,1.101334,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,16:00,0,CSU CO2,0,1186.3,1216.2,1193.8,29.9,21.383,2912,3545,12.774,0.011323,5/5/17,12:50:29,1.119624,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,,0,CSU CO2,0,1217.4,1230.8,1219.7,13.4,0.302,33,40,0.566,0.0111865,5/5/17,12:50:29,1.106277,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,,0,CSU CO2,0,1259.6,1280.3,1270.7,20.7,8.461,1013,1201,-26.44,0.0108846,5/5/17,12:50:29,1.076739,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,i17:0,0,CSU CO2,0,1280.3,1304.8,1284.9,24.5,4.124,445,527,-29.396,0.0108516,5/5/17,12:50:29,1.073506,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,17:0cy,0,CSU CO2,0,1304.8,1324.9,1311.5,20.1,5.833,849,1016,-16.705,0.0109934,5/5/17,12:50:29,1.087389,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,,0,CSU CO2,0,1324.9,1345.5,1330.9,20.7,2.511,363,434,-16.759,0.0109928,5/5/17,12:50:29,1.08733,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,,0,CSU CO2,0,1362.1,1381.1,1370,19,1.645,220,266,-0.731,0.011172,5/5/17,12:50:29,1.104859,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,17:00,0,CSU CO2,0,1381.1,1415.6,1389.8,34.5,5.332,657,778,-27.233,0.0108757,5/5/17,12:50:29,1.075872,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,,0,CSU CO2,0,1466.1,1483.3,1473,17.1,1.169,140,166,-28.308,0.0108637,5/5/17,12:50:29,1.074696,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,,0,CSU CO2,0,1491.4,1509.4,1497.7,18,1.324,168,198,-35.874,0.0107791,5/5/17,12:50:29,1.066417,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,18:3n6,0,CSU CO2,0,1519.6,1539.1,1526.1,19.4,0.414,47,57,-22.638,0.0109271,5/5/17,12:50:29,1.0809,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,trans-18:1n9,0,CSU CO2,0,1551.2,1572.1,1564.6,20.9,6.115,726,864,-21.929,0.010935,5/5/17,12:50:29,1.081675,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,18:00,0,CSU CO2,0,1572.1,1588,1577.5,15.9,5.504,700,850,0.174,0.0111821,5/5/17,12:50:29,1.105848,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,,0,CSU CO2,0,1588,1596.3,1591.5,8.4,0.866,121,144,-22.333,0.0109305,5/5/17,12:50:29,1.081233,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,,0,CSU CO2,0,1596.3,1606.4,1599.9,10,0.837,104,124,-22.577,0.0109278,5/5/17,12:50:29,1.080966,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,,0,CSU CO2,0,1606.4,1641.1,1615.2,34.7,9.634,951,1134,-19.871,0.010958,5/5/17,12:50:29,1.083927,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,,0,CSU CO2,0,1692.7,1723.8,1703.3,31.1,6.227,524,619,-26.2,0.0108873,5/5/17,12:50:29,1.077002,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,,0,CSU CO2,0,1724.9,1734.9,1728.8,10,0.254,31,37,-23.458,0.0109179,5/5/17,12:50:29,1.080002,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,19:0cy,0,CSU CO2,0,1820.6,1852.2,1840.5,31.6,24.437,2688,3136,-33.436,0.0108064,5/5/17,12:50:29,1.069085,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,19:00,0,CSU CO2,0,1852.2,1897.7,1860.9,45.6,14.658,1543,1810,-32.145,0.0108208,5/5/17,12:50:29,1.070498,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,,0,CSU CO2,0,1953.3,1963.8,1959.4,10.5,0.296,40,47,-34.101,0.0107989,5/5/17,12:50:29,1.068358,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,20:4n6,0,CSU CO2,0,1964.6,1978,1968.8,13.4,0.363,38,45,-26.851,0.01088,5/5/17,12:50:29,1.07629,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,20:00,0,CSU CO2,0,2105.9,2123.9,2113.2,18,0.421,49,59,-8.771,0.0110821,5/5/17,12:50:29,1.096067,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,,0,CSU CO2,0,2171.3,2202.9,2183.6,31.6,1.097,83,96,-119.546,0.0098437,5/5/17,12:50:29,0.97477,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,,0,CSU CO2,0,2254.5,2267.4,2259.7,13,0.382,52,55,-264.648,0.0082214,5/5/17,12:50:29,0.815435,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,22:00,0,CSU CO2,0,2381.6,2393.9,2385.9,12.3,0.52,91,108,-28.344,0.0108633,5/5/17,12:50:29,1.074657,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,,0,CSU CO2,0,2405.2,2422.5,2409.4,17.3,0.506,72,85,-31.419,0.0108289,5/5/17,12:50:29,1.071292,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,24:00:00,0,CSU CO2,0,2546.9,2558,2551.3,11.1,0.299,55,65,-30.979,0.0108338,5/5/17,12:50:29,1.071773,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,,0,CSU CO2,0,2610.6,2628,2616.3,17.3,1.515,259,308,-22.342,0.0109304,5/5/17,12:50:29,1.081223,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,,0,CSU CO2,0,2633,2645.9,2637,13,0.275,34,40,-28.678,0.0108596,5/5/17,12:50:29,1.074291,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,,0,CSU CO2,0,2821.7,2844.9,2834.5,23.2,1.775,85,101,-26.668,0.010882,5/5/17,12:50:29,1.07649,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.1,2.5 ul,,0,CSU CO2,0,2896.9,2903.6,2901.5,6.7,0.802,184,219,-25.568,0.0108943,5/5/17,12:50:29,1.077694,01_13_1_Acquisition_2 ul-0001.dxf,
01.13.2,2.5 ul,10:00,0,CSU CO2,0,572.5,587.7,582.3,15.3,0.45,42,70,414.152,0.0158105,5/11/17,17:39:29,1.556442,01_13_2_Acquisition_2_5 ul-0000.dxf,
01.13.2,2.5 ul,,0,CSU CO2,0,590.2,608.6,597.1,18.4,1.169,127,150,-22.557,0.010928,5/11/17,17:39:29,1.080987,01_13_2_Acquisition_2_5 ul-0000.dxf,
01.13.2,2.5 ul,2OH 10:1,0,CSU CO2,0,621.1,641.4,624.9,20.3,0.511,71,76,-441.44,0.0062448,5/11/17,17:39:29,0.620606,01_13_2_Acquisition_2_5 ul-0000.dxf,
01.13.2,2.5 ul,,0,CSU CO2,0,641.4,654.6,646.2,13.2,2.102,442,534,95.523,0.0122482,5/11/17,17:39:29,1.209996,01_13_2_Acquisition_2_5 ul-0000.dxf,
01.13.2,2.5 ul,,0,CSU CO2,0,654.6,677.2,661.1,22.6,4.927,522,614,-26.371,0.0108854,5/11/17,17:39:29,1.076815,01_13_2_Acquisition_2_5 ul-0000.dxf,
01.13.2,2.5 ul,,0,CSU CO2,0,677.2,682.2,677.2,5,0.111,34,40,-32.528,0.0108165,5/11/17,17:39:29,1.070079,01_13_2_Acquisition_2_5 ul-0000.dxf,
01.13.2,2.5 ul,12:00,0,CSU CO2,0,682.2,701.6,686.8,19.4,22.532,4303,5041,-50.775,0.0106125,5/11/17,17:39:29,1.050108,01_13_2_Acquisition_2_5 ul-0000.dxf,
01.13.2,2.5 ul,,0,CSU CO2,0,701.6,708.7,703.9,7.1,0.68,136,160,-31.394,0.0108292,5/11/17,17:39:29,1.071319,01_13_2_Acquisition_2_5 ul-0000.dxf,
01.13.2,2.5 ul,,0,CSU CO2,0,708.7,717.1,711.6,8.4,0.318,66,77,-30.879,0.010835,5/11/17,17:39:29,1.071883,01_13_2_Acquisition_2_5 ul-0000.dxf,
01.13.2,2.5 ul,,0,CSU CO2,0,727.5,746.5,736.1,19,6.405,1195,1403,-28.234,0.0108645,5/11/17,17:39:29,1.074777,01_13_2_Acquisition_2_5 ul-0000.dxf,
01.13.2,2.5 ul,,0,CSU CO2,0,746.5,752.4,746.5,5.9,0.122,33,38,-24.478,0.0109065,5/11/17,17:39:29,1.078886,01_13_2_Acquisition_2_5 ul-0000.dxf,
01.13.2,2.5 ul,,0,CSU CO2,0,759.9,769.3,766.2,9.4,0.203,50,74,448.63,0.016196,5/11/17,17:39:29,1.593784,01_13_2_Acquisition_2_5 ul-0000.dxf,
01.13.2,2.5 ul,13:00,0,CSU CO2,0,769.3,784.4,775.8,15,3.783,604,708,-30.888,0.0108349,5/11/17,17:39:29,1.071873,01_13_2_Acquisition_2_5 ul-0000.dxf,
