"ID","SampleName","Injection_vol_ul","FAME_compound","Sample_Dilution","Peak_Area","d13","Atom_per_13C","FAME_per_C","Dry_Soil_Mass_g","ID.1","SampleName.1","Injection_vol_ul.1","FAME_compound.1","Sample_Dilution.1","Peak_Area.1","d13.1","Atom_per_13C.1","FAME_per_C.1","Dry_Soil_Mass_g.1","StandardRatio","ugC_FAME_compound","Total_C_ug"
1133,"48.01.1",2.5,"17:0",0,6.753,-27.595,1.075476,0.76,6.072,1133,"48.01.1",2.5,"17:0",0,6.753,-27.595,1.075476,0.76,6.072,0.34995,19.297,2315.64
1134,"48.01.1",2.5,"18:3n6",0,0.731,-14.545,1.089752,0.7765,6.072,1134,"48.01.1",2.5,"18:3n6",0,0.731,-14.545,1.089752,0.7765,6.072,0.34995,2.0889,250.67
1135,"48.01.1",2.5,"trans-18:1n9",0,12.276,-20.016,1.083768,0.7697,6.072,1135,"48.01.1",2.5,"trans-18:1n9",0,12.276,-20.016,1.083768,0.7697,6.072,0.34995,35.0793,4209.52
1136,"48.01.1",2.5,"18:0",0,9.293,-0.511,1.1051,0.7645,6.072,1136,"48.01.1",2.5,"18:0",0,9.293,-0.511,1.1051,0.7645,6.072,0.34995,26.5552,3186.62
1137,"48.01.1",2.5,"19:0cy",0,39.024,-29.295,1.073616,0.7736,6.072,1137,"48.01.1",2.5,"19:0cy",0,39.024,-29.295,1.073616,0.7736,6.072,0.34995,111.5131,13381.57
1138,"48.01.1",2.5,"19:0",0,13.078,-33.528,1.068984,0.8216,6.072,1138,"48.01.1",2.5,"19:0",0,13.078,-33.528,1.068984,0.8216,6.072,0.34995,37.3711,4484.53
1139,"48.01.1",2.5,"20:4n6",0,0.629,-37.427,1.064718,0.7919,6.072,1139,"48.01.1",2.5,"20:4n6",0,0.629,-37.427,1.064718,0.7919,6.072,0.34995,1.7974,215.69
1140,"48.01.1",2.5,"20:5n3",0,2.688,-34.837,1.067552,0.797,6.072,1140,"48.01.1",2.5,"20:5n3",0,2.688,-34.837,1.067552,0.797,6.072,0.34995,7.6811,921.73
1141,"48.01.3",2.5,"12:0",0,22.727,-29.68,1.073195,0.7285,6.032,1141,"48.01.3",2.5,"12:0",0,22.727,-29.68,1.073195,0.7285,6.032,0.5838,38.9294,4671.53
1142,"48.01.3",2.5,"14:0",0,4.647,-19.945,1.083845,0.7432,6.032,1142,"48.01.3",2.5,"14:0",0,4.647,-19.945,1.083845,0.7432,6.032,0.5838,7.9599,955.19
1143,"48.01.3",2.5,"a15:0",0,64.204,-21.279,1.082386,0.7494,6.032,1143,"48.01.3",2.5,"a15:0",0,64.204,-21.279,1.082386,0.7494,6.032,0.5838,109.976,13197.12
1144,"48.01.3",2.5,"15:0",0,7.354,-23.707,1.079729,0.7494,6.032,1144,"48.01.3",2.5,"15:0",0,7.354,-23.707,1.079729,0.7494,6.032,0.5838,12.5968,1511.62
1145,"48.01.3",2.5,"16:1n9/i16:0",0,7.922,30.06,1.138517,0.7606,6.032,1145,"48.01.3",2.5,"16:1n9/i16:0",0,7.922,30.06,1.138517,0.7606,6.032,0.5838,13.5697,1628.36
1146,"48.01.3",2.5,"16:1w5",0,10.9,-21.344,1.082315,0.7554,6.032,1146,"48.01.3",2.5,"16:1w5",0,10.9,-21.344,1.082315,0.7554,6.032,0.5838,18.6708,2240.5
1147,"48.01.3",2.5,"16:0",0,71.754,-12.767,1.091696,0.755,6.032,1147,"48.01.3",2.5,"16:0",0,71.754,-12.767,1.091696,0.755,6.032,0.5838,122.9085,14749.02
1148,"48.01.3",2.5,"17:0cy",0,16.667,-22.389,1.081171,0.7654,6.032,1148,"48.01.3",2.5,"17:0cy",0,16.667,-22.389,1.081171,0.7654,6.032,0.5838,28.5492,3425.9
1149,"48.01.3",2.5,"17:0",0,12.276,-28.66,1.074311,0.76,6.032,1149,"48.01.3",2.5,"17:0",0,12.276,-28.66,1.074311,0.76,6.032,0.5838,21.0277,2523.32
1150,"48.01.3",2.5,"18:3n6",0,1.01,-27.082,1.076038,0.7765,6.032,1150,"48.01.3",2.5,"18:3n6",0,1.01,-27.082,1.076038,0.7765,6.032,0.5838,1.73,207.6
1151,"48.01.3",2.5,"trans-18:1n9",0,23.343,-13.915,1.090441,0.7697,6.032,1151,"48.01.3",2.5,"trans-18:1n9",0,23.343,-13.915,1.090441,0.7697,6.032,0.5838,39.9846,4798.15
1152,"48.01.3",2.5,"18:0",0,17.294,-8.01,1.0969,0.7645,6.032,1152,"48.01.3",2.5,"18:0",0,17.294,-8.01,1.0969,0.7645,6.032,0.5838,29.6232,3554.78
1153,"48.01.3",2.5,"19:0cy",0,72.254,-33.353,1.069176,0.7736,6.032,1153,"48.01.3",2.5,"19:0cy",0,72.254,-33.353,1.069176,0.7736,6.032,0.5838,123.765,14851.8
1154,"48.01.3",2.5,"19:0",0,20.847,-32.267,1.070364,0.8216,6.032,1154,"48.01.3",2.5,"19:0",0,20.847,-32.267,1.070364,0.8216,6.032,0.5838,35.7091,4285.09
1155,"48.01.3",2.5,"20:4n6",0,1.702,-20.693,1.083027,0.7919,6.032,1155,"48.01.3",2.5,"20:4n6",0,1.702,-20.693,1.083027,0.7919,6.032,0.5838,2.9154,349.85
1156,"48.01.3",2.5,"20:5n3",0,2.615,-27.828,1.075221,0.797,6.032,1156,"48.01.3",2.5,"20:5n3",0,2.615,-27.828,1.075221,0.797,6.032,0.5838,4.4793,537.52
1157,"52.04.1",2.5,"12:0",0,15.317,-30.726,1.07205,0.7285,6,1157,"52.04.1",2.5,"12:0",0,15.317,-30.726,1.07205,0.7285,6,0.34275,44.6885,5362.62
1158,"52.04.1",2.5,"14:0",0,1.567,-5.138,1.10004,0.7432,6,1158,"52.04.1",2.5,"14:0",0,1.567,-5.138,1.10004,0.7432,6,0.34275,4.5718,548.62
1159,"52.04.1",2.5,"a15:0",0,24.677,-12.199,1.092318,0.7494,6,1159,"52.04.1",2.5,"a15:0",0,24.677,-12.199,1.092318,0.7494,6,0.34275,71.9971,8639.65
1160,"52.04.1",2.5,"15:0",0,2.776,-16.679,1.087418,0.7494,6,1160,"52.04.1",2.5,"15:0",0,2.776,-16.679,1.087418,0.7494,6,0.34275,8.0992,971.9
1161,"52.04.1",2.5,"16:1n9/i16:0",0,3.14,89.508,1.203433,0.7606,6,1161,"52.04.1",2.5,"16:1n9/i16:0",0,3.14,89.508,1.203433,0.7606,6,0.34275,9.1612,1099.34
1162,"52.04.1",2.5,"16:1w5",0,4.568,-14.149,1.090185,0.7554,6,1162,"52.04.1",2.5,"16:1w5",0,4.568,-14.149,1.090185,0.7554,6,0.34275,13.3275,1599.3
1163,"52.04.1",2.5,"16:0",0,29.994,-1.423,1.104103,0.755,6,1163,"52.04.1",2.5,"16:0",0,29.994,-1.423,1.104103,0.755,6,0.34275,87.5098,10501.18
1164,"52.04.1",2.5,"i17:0",0,2.286,-32.572,1.070031,0.76,6,1164,"52.04.1",2.5,"i17:0",0,2.286,-32.572,1.070031,0.76,6,0.34275,6.6696,800.35
1165,"52.04.1",2.5,"17:0cy",0,8.985,-16.852,1.087228,0.7654,6,1165,"52.04.1",2.5,"17:0cy",0,8.985,-16.852,1.087228,0.7654,6,0.34275,26.2144,3145.73
1166,"52.04.1",2.5,"17:0",0,7.513,-27.83,1.075219,0.76,6,1166,"52.04.1",2.5,"17:0",0,7.513,-27.83,1.075219,0.76,6,0.34275,21.9198,2630.38
1167,"52.04.1",2.5,"18:3n6",0,0.594,-23.762,1.07967,0.7765,6,1167,"52.04.1",2.5,"18:3n6",0,0.594,-23.762,1.07967,0.7765,6,0.34275,1.733,207.96
1168,"52.04.1",2.5,"trans-18:1n9",0,7.697,-20.091,1.083686,0.7697,6,1168,"52.04.1",2.5,"trans-18:1n9",0,7.697,-20.091,1.083686,0.7697,6,0.34275,22.4566,2694.79
1169,"52.04.1",2.5,"18:0",0,7.102,2.443,1.10833,0.7645,6,1169,"52.04.1",2.5,"18:0",0,7.102,2.443,1.10833,0.7645,6,0.34275,20.7206,2486.47
1170,"52.04.1",2.5,"19:0cy",0,38.337,-32.15,1.070492,0.7736,6,1170,"52.04.1",2.5,"19:0cy",0,38.337,-32.15,1.070492,0.7736,6,0.34275,111.8512,13422.14
1171,"52.04.1",2.5,"19:0",0,16.143,-32.864,1.069711,0.8216,6,1171,"52.04.1",2.5,"19:0",0,16.143,-32.864,1.069711,0.8216,6,0.34275,47.0985,5651.82
1172,"52.04.2",2.5,"12:0",0,14.219,-31.311,1.07141,0.7285,6.007,1172,"52.04.2",2.5,"12:0",0,14.219,-31.311,1.07141,0.7285,6.007,0.29995,47.4046,5688.55
1173,"52.04.2",2.5,"14:0",0,1.588,-13.51,1.090884,0.7432,6.007,1173,"52.04.2",2.5,"14:0",0,1.588,-13.51,1.090884,0.7432,6.007,0.29995,5.2942,635.3
1174,"52.04.2",2.5,"a15:0",0,21.771,-18.062,1.085905,0.7494,6.007,1174,"52.04.2",2.5,"a15:0",0,21.771,-18.062,1.085905,0.7494,6.007,0.29995,72.5821,8709.85
1175,"52.04.2",2.5,"15:0",0,3.03,-20.847,1.082859,0.7494,6.007,1175,"52.04.2",2.5,"15:0",0,3.03,-20.847,1.082859,0.7494,6.007,0.29995,10.1017,1212.2
1176,"52.04.2",2.5,"16:1n9/i16:0",0,1.973,133.997,1.251959,0.7606,6.007,1176,"52.04.2",2.5,"16:1n9/i16:0",0,1.973,133.997,1.251959,0.7606,6.007,0.29995,6.5778,789.34
1177,"52.04.2",2.5,"16:1w5",0,2.464,-6.459,1.098595,0.7554,6.007,1177,"52.04.2",2.5,"16:1w5",0,2.464,-6.459,1.098595,0.7554,6.007,0.29995,8.2147,985.76
1178,"52.04.2",2.5,"16:0",0,19.054,19.599,1.127084,0.755,6.007,1178,"52.04.2",2.5,"16:0",0,19.054,19.599,1.127084,0.755,6.007,0.29995,63.5239,7622.87
1179,"52.04.2",2.5,"i17:0",0,5.006,-31.277,1.071447,0.76,6.007,1179,"52.04.2",2.5,"i17:0",0,5.006,-31.277,1.071447,0.76,6.007,0.29995,16.6894,2002.73
1180,"52.04.2",2.5,"17:0cy",0,6.002,-12.268,1.092243,0.7654,6.007,1180,"52.04.2",2.5,"17:0cy",0,6.002,-12.268,1.092243,0.7654,6.007,0.29995,20.01,2401.2
1181,"52.04.2",2.5,"17:0",0,5.274,-24.949,1.078371,0.76,6.007,1181,"52.04.2",2.5,"17:0",0,5.274,-24.949,1.078371,0.76,6.007,0.29995,17.5829,2109.95
1182,"52.04.2",2.5,"18:3n6",0,0.508,-25.334,1.077949,0.7765,6.007,1182,"52.04.2",2.5,"18:3n6",0,0.508,-25.334,1.077949,0.7765,6.007,0.29995,1.6936,203.23
1183,"52.04.2",2.5,"trans-18:1n9",0,5.197,-19.769,1.084037,0.7697,6.007,1183,"52.04.2",2.5,"trans-18:1n9",0,5.197,-19.769,1.084037,0.7697,6.007,0.29995,17.3262,2079.14
1184,"52.04.2",2.5,"18:0",0,4.394,12.967,1.119835,0.7645,6.007,1184,"52.04.2",2.5,"18:0",0,4.394,12.967,1.119835,0.7645,6.007,0.29995,14.6491,1757.89
1185,"52.04.2",2.5,"19:0cy",0,18.007,-32.751,1.069834,0.7736,6.007,1185,"52.04.2",2.5,"19:0cy",0,18.007,-32.751,1.069834,0.7736,6.007,0.29995,60.0333,7204
1186,"52.04.2",2.5,"19:0",0,13.834,-32.223,1.070412,0.8216,6.007,1186,"52.04.2",2.5,"19:0",0,13.834,-32.223,1.070412,0.8216,6.007,0.29995,46.121,5534.52
1187,"52.04.2",2.5,"20:5n3",0,1.497,-32.997,1.069565,0.797,6.007,1187,"52.04.2",2.5,"20:5n3",0,1.497,-32.997,1.069565,0.797,6.007,0.29995,4.9908,598.9
1188,"52.04.3",2,"12:0",0,12.355,-30.77,1.072002,0.7285,6.054,1188,"52.04.3",2,"12:0",0,12.355,-30.77,1.072002,0.7285,6.054,0.5657,21.8402,3276.03
1189,"52.04.3",2,"14:0",0,0.845,25.791,1.133851,0.7432,6.054,1189,"52.04.3",2,"14:0",0,0.845,25.791,1.133851,0.7432,6.054,0.5657,1.4937,224.06
1190,"52.04.3",2,"a15:0",0,10.6,23.996,1.13189,0.7494,6.054,1190,"52.04.3",2,"a15:0",0,10.6,23.996,1.13189,0.7494,6.054,0.5657,18.7378,2810.67
1191,"52.04.3",2,"15:0",0,1.376,8.953,1.115447,0.7494,6.054,1191,"52.04.3",2,"15:0",0,1.376,8.953,1.115447,0.7494,6.054,0.5657,2.4324,364.86
1192,"52.04.3",2,"16:1n9/i16:0",0,1.786,411.855,1.553954,0.7606,6.054,1192,"52.04.3",2,"16:1n9/i16:0",0,1.786,411.855,1.553954,0.7606,6.054,0.5657,3.1572,473.58
1193,"52.04.3",2,"16:1w5",0,1.905,25.16,1.133162,0.7554,6.054,1193,"52.04.3",2,"16:1w5",0,1.905,25.16,1.133162,0.7554,6.054,0.5657,3.3675,505.12
1194,"52.04.3",2,"16:0",0,16.661,73.434,1.185889,0.755,6.054,1194,"52.04.3",2,"16:0",0,16.661,73.434,1.185889,0.755,6.054,0.5657,29.452,4417.8
1195,"52.04.3",2,"i17:0",0,0.364,-41.099,1.060699,0.76,6.054,1195,"52.04.3",2,"i17:0",0,0.364,-41.099,1.060699,0.76,6.054,0.5657,0.6435,96.52
1196,"52.04.3",2,"17:0cy",0,4.409,4.471,1.110548,0.7654,6.054,1196,"52.04.3",2,"17:0cy",0,4.409,4.471,1.110548,0.7654,6.054,0.5657,7.7939,1169.09
1197,"52.04.3",2,"17:0",0,1.303,442.922,1.587605,0.76,6.054,1197,"52.04.3",2,"17:0",0,1.303,442.922,1.587605,0.76,6.054,0.5657,2.3033,345.5
1198,"52.04.3",2,"18:3n6",0,0.339,21.567,1.129235,0.7765,6.054,1198,"52.04.3",2,"18:3n6",0,0.339,21.567,1.129235,0.7765,6.054,0.5657,0.5993,89.9
1199,"52.04.3",2,"trans-18:1n9",0,6.182,11.195,1.117898,0.7697,6.054,1199,"52.04.3",2,"trans-18:1n9",0,6.182,11.195,1.117898,0.7697,6.054,0.5657,10.9281,1639.22
1200,"52.04.3",2,"18:0",0,4.183,288.586,1.420205,0.7645,6.054,1200,"52.04.3",2,"18:0",0,4.183,288.586,1.420205,0.7645,6.054,0.5657,7.3944,1109.16
1201,"52.04.3",2,"19:0cy",0,13.561,-28.906,1.074041,0.7736,6.054,1201,"52.04.3",2,"19:0cy",0,13.561,-28.906,1.074041,0.7736,6.054,0.5657,23.9721,3595.82
1202,"52.04.3",2,"19:0",0,11.931,-31.422,1.071288,0.8216,6.054,1202,"52.04.3",2,"19:0",0,11.931,-31.422,1.071288,0.8216,6.054,0.5657,21.0907,3163.6
1203,"52.04.3",2,"20:4n6",0,1.479,-23.429,1.080034,0.7919,6.054,1203,"52.04.3",2,"20:4n6",0,1.479,-23.429,1.080034,0.7919,6.054,0.5657,2.6145,392.18
1204,"52.04.3",2,"20:5n3",0,0.441,-28.237,1.074773,0.797,6.054,1204,"52.04.3",2,"20:5n3",0,0.441,-28.237,1.074773,0.797,6.054,0.5657,0.7796,116.94
1205,"55.11.1",2.5,"12:0",0,15.525,-30.794,1.071975,0.7285,6.012,1205,"55.11.1",2.5,"12:0",0,15.525,-30.794,1.071975,0.7285,6.012,0.40675,38.1684,4580.21
1206,"55.11.1",2.5,"14:0",0,1.551,15.202,1.122278,0.7432,6.012,1206,"55.11.1",2.5,"14:0",0,1.551,15.202,1.122278,0.7432,6.012,0.40675,3.8132,457.58
1207,"55.11.1",2.5,"a15:0",0,25.172,-6.832,1.098188,0.7494,6.012,1207,"55.11.1",2.5,"a15:0",0,25.172,-6.832,1.098188,0.7494,6.012,0.40675,61.8857,7426.28
1208,"55.11.1",2.5,"15:0",0,2.589,-10.299,1.094396,0.7494,6.012,1208,"55.11.1",2.5,"15:0",0,2.589,-10.299,1.094396,0.7494,6.012,0.40675,6.3651,763.81
1209,"55.11.1",2.5,"16:1n9/i16:0",0,3.676,97.322,1.211959,0.7606,6.012,1209,"55.11.1",2.5,"16:1n9/i16:0",0,3.676,97.322,1.211959,0.7606,6.012,0.40675,9.0375,1084.5
1210,"55.11.1",2.5,"16:1w5",0,5.314,-10.417,1.094267,0.7554,6.012,1210,"55.11.1",2.5,"16:1w5",0,5.314,-10.417,1.094267,0.7554,6.012,0.40675,13.0645,1567.74
1211,"55.11.1",2.5,"16:0",0,33.021,17.184,1.124445,0.755,6.012,1211,"55.11.1",2.5,"16:0",0,33.021,17.184,1.124445,0.755,6.012,0.40675,81.1825,9741.9
1212,"55.11.1",2.5,"i17:0",0,5.575,-28.233,1.074778,0.76,6.012,1212,"55.11.1",2.5,"i17:0",0,5.575,-28.233,1.074778,0.76,6.012,0.40675,13.7062,1644.74
1213,"55.11.1",2.5,"17:0cy",0,8.971,-16.221,1.087919,0.7654,6.012,1213,"55.11.1",2.5,"17:0cy",0,8.971,-16.221,1.087919,0.7654,6.012,0.40675,22.0553,2646.64
1214,"55.11.1",2.5,"17:0",0,7.45,-21.873,1.081737,0.76,6.012,1214,"55.11.1",2.5,"17:0",0,7.45,-21.873,1.081737,0.76,6.012,0.40675,18.3159,2197.91
1215,"55.11.1",2.5,"18:3n6",0,0.566,-6.647,1.09839,0.7765,6.012,1215,"55.11.1",2.5,"18:3n6",0,0.566,-6.647,1.09839,0.7765,6.012,0.40675,1.3915,166.98
1216,"55.11.1",2.5,"trans-18:1n9",0,11.84,-6.292,1.098778,0.7697,6.012,1216,"55.11.1",2.5,"trans-18:1n9",0,11.84,-6.292,1.098778,0.7697,6.012,0.40675,29.1088,3493.06
1217,"55.11.1",2.5,"18:0",0,7.715,25.944,1.134019,0.7645,6.012,1217,"55.11.1",2.5,"18:0",0,7.715,25.944,1.134019,0.7645,6.012,0.40675,18.9674,2276.09
1218,"55.11.1",2.5,"19:0cy",0,35.404,-32.314,1.070312,0.7736,6.012,1218,"55.11.1",2.5,"19:0cy",0,35.404,-32.314,1.070312,0.7736,6.012,0.40675,87.0412,10444.94
1219,"55.11.1",2.5,"19:0",0,15.532,-32.782,1.069801,0.8216,6.012,1219,"55.11.1",2.5,"19:0",0,15.532,-32.782,1.069801,0.8216,6.012,0.40675,38.1856,4582.27
1220,"55.11.1",2.5,"20:4n6",0,0.275,-36.994,1.065191,0.7919,6.012,1220,"55.11.1",2.5,"20:4n6",0,0.275,-36.994,1.065191,0.7919,6.012,0.40675,0.6761,81.13
1221,"55.11.1",2.5,"20:5n3",0,0.382,-22.413,1.081145,0.797,6.012,1221,"55.11.1",2.5,"20:5n3",0,0.382,-22.413,1.081145,0.797,6.012,0.40675,0.9392,112.7
1222,"55.11.2",2.5,"12:0",0,26.657,-30.448,1.072355,0.7285,6,1222,"55.11.2",2.5,"12:0",0,26.657,-30.448,1.072355,0.7285,6,0.3636,73.3141,8797.69
1223,"55.11.2",2.5,"14:0",0,3.138,-3.161,1.102202,0.7432,6,1223,"55.11.2",2.5,"14:0",0,3.138,-3.161,1.102202,0.7432,6,0.3636,8.6304,1035.65
1224,"55.11.2",2.5,"a15:0",0,50.435,-3.35,1.101995,0.7494,6,1224,"55.11.2",2.5,"a15:0",0,50.435,-3.35,1.101995,0.7494,6,0.3636,138.7101,16645.21
1225,"55.11.2",2.5,"15:0",0,5.83,-13.179,1.091246,0.7494,6,1225,"55.11.2",2.5,"15:0",0,5.83,-13.179,1.091246,0.7494,6,0.3636,16.0341,1924.09
1226,"55.11.2",2.5,"16:1n9/i16:0",0,7.637,70.347,1.182518,0.7606,6,1226,"55.11.2",2.5,"16:1n9/i16:0",0,7.637,70.347,1.182518,0.7606,6,0.3636,21.0039,2520.47
1227,"55.11.2",2.5,"16:1w5",0,10.947,-16.956,1.087115,0.7554,6,1227,"55.11.2",2.5,"16:1w5",0,10.947,-16.956,1.087115,0.7554,6,0.3636,30.1073,3612.88
1228,"55.11.2",2.5,"16:0",0,65.621,-8.777,1.096061,0.755,6,1228,"55.11.2",2.5,"16:0",0,65.621,-8.777,1.096061,0.755,6,0.3636,180.4758,21657.1
1229,"55.11.2",2.5,"i17:0",0,3.28,-27.813,1.075237,0.76,6,1229,"55.11.2",2.5,"i17:0",0,3.28,-27.813,1.075237,0.76,6,0.3636,9.0209,1082.51
1230,"55.11.2",2.5,"17:0cy",0,17.758,-17.578,1.086435,0.7654,6,1230,"55.11.2",2.5,"17:0cy",0,17.758,-17.578,1.086435,0.7654,6,0.3636,48.8394,5860.73
1231,"55.11.2",2.5,"17:0",0,13.887,-28.413,1.074581,0.76,6,1231,"55.11.2",2.5,"17:0",0,13.887,-28.413,1.074581,0.76,6,0.3636,38.1931,4583.17
1232,"55.11.2",2.5,"18:3n6",0,1.043,-18.071,1.085895,0.7765,6,1232,"55.11.2",2.5,"18:3n6",0,1.043,-18.071,1.085895,0.7765,6,0.3636,2.8685,344.22
1233,"55.11.2",2.5,"trans-18:1n9",0,22.858,-14.966,1.089292,0.7697,6,1233,"55.11.2",2.5,"trans-18:1n9",0,22.858,-14.966,1.089292,0.7697,6,0.3636,62.8658,7543.9
1234,"55.11.2",2.5,"18:0",0,15.874,4.075,1.110114,0.7645,6,1234,"55.11.2",2.5,"18:0",0,15.874,4.075,1.110114,0.7645,6,0.3636,43.6579,5238.95
1235,"55.11.2",2.5,"19:0cy",0,77.63,-32.033,1.07062,0.7736,6,1235,"55.11.2",2.5,"19:0cy",0,77.63,-32.033,1.07062,0.7736,6,0.3636,213.5039,25620.47
1236,"55.11.2",2.5,"19:0",0,26.038,-32.649,1.069946,0.8216,6,1236,"55.11.2",2.5,"19:0",0,26.038,-32.649,1.069946,0.8216,6,0.3636,71.6117,8593.4
1237,"55.11.2",2.5,"20:4n6",0,0.628,-33.25,1.069288,0.7919,6,1237,"55.11.2",2.5,"20:4n6",0,0.628,-33.25,1.069288,0.7919,6,0.3636,1.7272,207.26
1238,"55.11.2",2.5,"20:5n3",0,0.396,-32.403,1.070215,0.797,6,1238,"55.11.2",2.5,"20:5n3",0,0.396,-32.403,1.070215,0.797,6,0.3636,1.0891,130.69
1239,"58.05.1",3,"12:0",0,17.027,-31.293,1.07143,0.7285,6.03,1239,"58.05.1",3,"12:0",0,17.027,-31.293,1.07143,0.7285,6.03,0.6828,24.937,2493.7
1240,"58.05.1",3,"14:0",0,3.3,-26.815,1.076329,0.7432,6.03,1240,"58.05.1",3,"14:0",0,3.3,-26.815,1.076329,0.7432,6.03,0.6828,4.833,483.3
1241,"58.05.1",3,"a15:0",0,4.016,15.313,1.122399,0.7494,6.03,1241,"58.05.1",3,"a15:0",0,4.016,15.313,1.122399,0.7494,6.03,0.6828,5.8817,588.17
1242,"58.05.1",3,"15:0",0,4.01,-25.167,1.078132,0.7494,6.03,1242,"58.05.1",3,"15:0",0,4.01,-25.167,1.078132,0.7494,6.03,0.6828,5.8729,587.29
1243,"58.05.1",3,"16:1n9/i16:0",0,9.105,42.92,1.152567,0.7606,6.03,1243,"58.05.1",3,"16:1n9/i16:0",0,9.105,42.92,1.152567,0.7606,6.03,0.6828,13.3348,1333.48
1244,"58.05.1",3,"16:1w5",0,14.299,-0.237,1.105399,0.7554,6.03,1244,"58.05.1",3,"16:1w5",0,14.299,-0.237,1.105399,0.7554,6.03,0.6828,20.9417,2094.17
1245,"58.05.1",3,"16:0",0,90.064,110.384,1.226209,0.755,6.03,1245,"58.05.1",3,"16:0",0,90.064,110.384,1.226209,0.755,6.03,0.6828,131.9039,13190.39
1246,"58.05.1",3,"i17:0",0,11.07,-26.268,1.076928,0.76,6.03,1246,"58.05.1",3,"i17:0",0,11.07,-26.268,1.076928,0.76,6.03,0.6828,16.2127,1621.27
1247,"58.05.1",3,"17:0cy",0,11.05,4.247,1.110302,0.7654,6.03,1247,"58.05.1",3,"17:0cy",0,11.05,4.247,1.110302,0.7654,6.03,0.6828,16.1834,1618.34
1248,"58.05.1",3,"17:0",0,15.412,-10.661,1.094,0.76,6.03,1248,"58.05.1",3,"17:0",0,15.412,-10.661,1.094,0.76,6.03,0.6828,22.5718,2257.18
1249,"58.05.1",3,"18:3n6",0,1.14,24.694,1.132652,0.7765,6.03,1249,"58.05.1",3,"18:3n6",0,1.14,24.694,1.132652,0.7765,6.03,0.6828,1.6696,166.96
1250,"58.05.1",3,"trans-18:1n9",0,34.67,62.569,1.174026,0.7697,6.03,1250,"58.05.1",3,"trans-18:1n9",0,34.67,62.569,1.174026,0.7697,6.03,0.6828,50.7762,5077.62
1251,"58.05.1",3,"18:0",0,21.082,83.308,1.196666,0.7645,6.03,1251,"58.05.1",3,"18:0",0,21.082,83.308,1.196666,0.7645,6.03,0.6828,30.8758,3087.58
1252,"58.05.1",3,"19:0cy",0,106.872,-16.473,1.087643,0.7736,6.03,1252,"58.05.1",3,"19:0cy",0,106.872,-16.473,1.087643,0.7736,6.03,0.6828,156.5202,15652.02
1253,"58.05.1",3,"19:0",0,21.118,-28.396,1.074599,0.8216,6.03,1253,"58.05.1",3,"19:0",0,21.118,-28.396,1.074599,0.8216,6.03,0.6828,30.9285,3092.85
1254,"58.05.1",3,"20:4n6",0,1.887,-28.757,1.074205,0.7919,6.03,1254,"58.05.1",3,"20:4n6",0,1.887,-28.757,1.074205,0.7919,6.03,0.6828,2.7636,276.36
1255,"58.05.1",3,"20:5n3",0,0.581,-30.051,1.072789,0.797,6.03,1255,"58.05.1",3,"20:5n3",0,0.581,-30.051,1.072789,0.797,6.03,0.6828,0.8509,85.09
1256,"58.05.2",3,"12:0",0,15.687,-30.489,1.072309,0.7285,6.064,1256,"58.05.2",3,"12:0",0,15.687,-30.489,1.072309,0.7285,6.064,0.62965,24.9138,2491.38
1257,"58.05.2",3,"14:0",0,2.191,26.225,1.134325,0.7432,6.064,1257,"58.05.2",3,"14:0",0,2.191,26.225,1.134325,0.7432,6.064,0.62965,3.4797,347.97
1258,"58.05.2",3,"a15:0",0,40.886,-3.452,1.101884,0.7494,6.064,1258,"58.05.2",3,"a15:0",0,40.886,-3.452,1.101884,0.7494,6.064,0.62965,64.9345,6493.45
1259,"58.05.2",3,"15:0",0,4.53,9.435,1.115974,0.7494,6.064,1259,"58.05.2",3,"15:0",0,4.53,9.435,1.115974,0.7494,6.064,0.62965,7.1945,719.45
1260,"58.05.2",3,"16:1n9/i16:0",0,5.692,73.777,1.186263,0.7606,6.064,1260,"58.05.2",3,"16:1n9/i16:0",0,5.692,73.777,1.186263,0.7606,6.064,0.62965,9.0399,903.99
1261,"58.05.2",3,"16:1w5",0,8.016,19.25,1.126702,0.7554,6.064,1261,"58.05.2",3,"16:1w5",0,8.016,19.25,1.126702,0.7554,6.064,0.62965,12.7309,1273.09
1262,"58.05.2",3,"16:0",0,53.366,163.267,1.283859,0.755,6.064,1262,"58.05.2",3,"16:0",0,53.366,163.267,1.283859,0.755,6.064,0.62965,84.755,8475.5
1263,"58.05.2",3,"i17:0",0,4.644,-33.938,1.068536,0.76,6.064,1263,"58.05.2",3,"i17:0",0,4.644,-33.938,1.068536,0.76,6.064,0.62965,7.3755,737.55
1264,"58.05.2",3,"17:0cy",0,13.989,-5.646,1.099484,0.7654,6.064,1264,"58.05.2",3,"17:0cy",0,13.989,-5.646,1.099484,0.7654,6.064,0.62965,22.2171,2221.71
1265,"58.05.2",3,"17:0",0,10.674,-14.25,1.090074,0.76,6.064,1265,"58.05.2",3,"17:0",0,10.674,-14.25,1.090074,0.76,6.064,0.62965,16.9523,1695.23
1266,"58.05.2",3,"18:3n6",0,0.972,13.502,1.12042,0.7765,6.064,1266,"58.05.2",3,"18:3n6",0,0.972,13.502,1.12042,0.7765,6.064,0.62965,1.5437,154.37
